#Nombre d'essais = 10000000, 																							
#Poids de l'erreur = 84, 																							
#Taille d'un bloc = 4801, 																							
#Poids de h = 45,																							
	0		1		2		3		4		5		6		7		8		9		TOT pondere	AVERAGE	TOT coef
183	3.048151	33125	3.048418	33004	3.047057	33194	3.046245	33063	3.046197	33487	3.04801	32972	3.048424	33227	3.047289	33496	3.047101	33120	3.049923	33091	1011155.946404	3.0476791672	331779
184	3.045995	34134	3.046536	34253	3.04675	34417	3.046523	34241	3.046644	34517	3.046856	34446	3.047602	34389	3.047451	34583	3.048438	34209	3.04879	34249	1046509.999818	3.0471584385	343438
185	3.046718	35575	3.046899	35374	3.046332	35526	3.048509	35334	3.048941	35410	3.049178	35077	3.046135	35093	3.047895	35515	3.047914	35564	3.048073	35217	1077911.030047	3.0476583119	353685
186	3.047998	36168	3.048393	36183	3.047799	36340	3.045718	36091	3.046787	36249	3.0478	36485	3.047445	36590	3.046163	36111	3.048776	36227	3.048332	36291	1105443.013951	3.0475223344	362735
187	3.04623	37465	3.045512	37792	3.046536	37648	3.04792	37604	3.047223	37143	3.04739	37413	3.045909	37400	3.046702	37236	3.047078	37746	3.046446	37312	1141775.965033	3.0466939154	374759
188	3.048775	38401	3.048471	38353	3.0468	38910	3.047375	38311	3.047855	38533	3.046409	38678	3.045762	38351	3.047676	38279	3.046766	38554	3.046703	38370	1172402.01122	3.0472579176	384740
189	3.047694	39439	3.046624	39486	3.047911	39532	3.049528	39715	3.04748	39427	3.046646	39553	3.047683	39469	3.04634	39404	3.04855	39794	3.048693	39410	1204545.975817	3.047716579	395229
190	3.047732	40790	3.04685	40576	3.046459	40681	3.04721	40606	3.047408	40521	3.047722	40610	3.046566	40652	3.045829	40760	3.04599	41205	3.045973	40807	1240670.02094	3.046772217	407208
191	3.046058	41860	3.046339	41563	3.047168	41405	3.048256	41425	3.048057	42075	3.050398	41728	3.047079	41760	3.046551	41804	3.046194	42148	3.047593	41876	1272715.00382	3.0473681025	417644
192	3.043624	42820	3.046699	43042	3.047563	42512	3.047799	42930	3.048111	43005	3.047815	42685	3.048665	43296	3.045887	43237	3.048795	42402	3.047783	43007	1307085.029324	3.047272855	428936
193	3.047511	44158	3.046956	44212	3.047639	44354	3.045616	44020	3.045596	44149	3.046685	43911	3.047238	44096	3.04665	43880	3.048024	44103	3.045457	43844	1342780.036803	3.0467387675	440727
194	3.046117	45168	3.047928	44880	3.047168	45561	3.048547	45214	3.04819	45155	3.046458	45439	3.047185	45290	3.047066	44979	3.045256	45165	3.048397	44817	1376336.056967	3.047229507	451668
195	3.048135	46453	3.048195	46789	3.047911	45835	3.044871	46177	3.046868	46471	3.046571	46681	3.046444	46357	3.046397	46512	3.047728	46095	3.047348	46317	1412876.064789	3.0470469623	463687
196	3.047617	47063	3.047592	47361	3.047735	47387	3.047629	47513	3.04756	47393	3.046229	47568	3.046493	47254	3.047502	47766	3.046351	47183	3.046948	47329	1443798.992736	3.0471658736	473817
197	3.045299	48213	3.045787	48551	3.046108	48690	3.046803	48458	3.046348	48589	3.047944	48557	3.045416	48243	3.047915	48753	3.045599	48598	3.046151	48276	1477255.013359	3.0463388655	484928
198	3.047423	49702	3.047245	49720	3.047718	49478	3.046528	49583	3.046289	49450	3.048701	49629	3.046769	49819	3.046824	50081	3.046077	49916	3.048235	49549	1514225.954455	3.0471798764	496927
199	3.045639	50987	3.047865	50810	3.047081	50997	3.048147	50221	3.047326	50606	3.048408	50364	3.047277	50828	3.046797	51157	3.04377	50925	3.046246	50794	1546852.992714	3.046851503	507689
200	3.047639	51827	3.046591	51598	3.046035	52134	3.047807	51729	3.047847	52375	3.047318	51672	3.046689	51511	3.045878	51746	3.046166	52268	3.047615	51223	1578576.975885	3.0469576803	518083
201	3.046329	52926	3.047274	53137	3.047416	53505	3.047267	53357	3.047797	53141	3.045693	53312	3.047079	53060	3.047803	53469	3.0462	53225	3.046567	53020	1621436.958871	3.0469432772	532152
202	3.048056	54249	3.046996	54196	3.045606	53809	3.046373	54234	3.047387	54403	3.04747	54076	3.04543	53907	3.045063	54257	3.04804	54163	3.047249	54160	1649684.948938	3.0467684216	541454
203	3.046471	55174	3.046748	55510	3.046489	55196	3.046045	54859	3.047543	55487	3.046704	55349	3.046168	55320	3.047289	55362	3.047483	55241	3.047073	55382	1684516.032737	3.0468022586	552880
204	3.047034	56108	3.046383	56076	3.047173	56324	3.046839	56620	3.045963	56284	3.045463	56266	3.045771	56324	3.045532	56356	3.047217	56315	3.045805	56304	1715006.992933	3.0463180431	562977
205	3.047597	57336	3.047129	57184	3.045423	57372	3.046333	57540	3.047186	57792	3.0469	57377	3.044936	57927	3.045558	57465	3.047403	57422	3.046127	57320	1750905.982964	3.0464579031	574735
206	3.045842	58833	3.045601	58792	3.046636	58817	3.045888	58687	3.04775	58701	3.046239	58544	3.046644	58893	3.046159	58494	3.046563	58480	3.046902	58462	1787345.022414	3.0464221632	586703
207	3.045938	59929	3.047058	60202	3.047142	59586	3.047432	59411	3.046367	59978	3.046631	59981	3.045153	59885	3.04516	59854	3.046077	59422	3.045528	59744	1821631.97019	3.0462480605	597992
208	3.046178	61328	3.045318	61035	3.047481	61119	3.046327	61066	3.04707	60590	3.046069	61191	3.046903	60764	3.045849	60721	3.046212	61131	3.046807	60803	1857548.966628	3.0464207617	609748
209	3.046982	61790	3.047321	61727	3.045804	61829	3.046898	62050	3.047578	61898	3.045127	61825	3.046828	61758	3.045056	61767	3.046584	61802	3.045764	61795	1883405.945706	3.0463944412	618241
210	3.044585	62802	3.045574	62887	3.046518	63051	3.046915	63029	3.045572	62802	3.045813	62777	3.045274	62597	3.046256	62889	3.046706	62969	3.047197	62864	1914946.09919	3.046042021	628667
211	3.04493	64099	3.04594	63822	3.044662	63679	3.047701	64129	3.047066	63974	3.047135	63562	3.046043	63571	3.046772	64248	3.047546	63623	3.046172	64216	1946413.00215	3.0463968305	638923
212	3.047438	65707	3.045767	64807	3.047876	65085	3.047171	64977	3.04496	64880	3.044554	65673	3.048654	65134	3.046838	65332	3.046419	65189	3.046945	65076	1985997.120667	3.046662045	651860
213	3.046252	66202	3.04565	65980	3.046571	66286	3.047895	65894	3.045415	65992	3.048476	66115	3.046972	66189	3.046213	66107	3.046837	66038	3.048027	65776	2012672.056017	3.0468302141	660579
214	3.046803	67261	3.047029	67193	3.046254	66784	3.047033	66911	3.046495	67104	3.047768	66844	3.046223	67412	3.045398	67227	3.045703	66801	3.045888	67186	2043330.086544	3.0464589503	670723
215	3.045532	67842	3.046812	68423	3.045719	67980	3.046208	68278	3.044937	67828	3.04605	68013	3.047435	68135	3.046618	68214	3.046242	67990	3.045538	67592	2072253.934403	3.0461107819	680295
216	3.046843	68826	3.04696	69016	3.046828	69317	3.045782	68826	3.046093	69273	3.045935	68945	3.045466	68842	3.046809	69110	3.04717	69154	3.046049	69296	2103854.911096	3.046393975	690605
217	3.047816	70019	3.045724	69963	3.04642	69647	3.045764	70273	3.046797	70646	3.046208	70075	3.046001	70216	3.046429	69999	3.045334	70344	3.046507	70226	2136699.015755	3.046299751	701408
218	3.045472	71120	3.044638	71397	3.046436	70829	3.045377	70477	3.04557	71363	3.045962	70971	3.045811	70857	3.044694	70859	3.046637	71296	3.045752	70795	2162291.065776	3.0456348009	709964
219	3.047198	71783	3.044485	71350	3.045836	71669	3.046562	71646	3.046176	71877	3.046923	71265	3.045379	71861	3.04695	71480	3.045823	71755	3.04605	71574	2181826.958451	3.0461382158	716260
220	3.047683	72668	3.04521	72949	3.047958	72188	3.045455	72665	3.046845	72559	3.045745	72555	3.046344	72436	3.045238	72328	3.045593	72380	3.04561	72681	2209717.036841	3.0461671096	725409
221	3.045545	73620	3.046719	73460	3.047062	73244	3.045838	73236	3.047195	73101	3.045667	73445	3.045758	73320	3.045098	74083	3.046652	73394	3.046014	73500	2237103.993628	3.0461531252	734403
222	3.046155	74012	3.047367	74186	3.047034	74478	3.045032	73948	3.047445	74191	3.04597	74005	3.046064	74462	3.04595	74342	3.045731	74195	3.047551	74215	2260555.060033	3.0464305679	742034
223	3.04457	75253	3.047803	75476	3.045029	74863	3.046389	75276	3.044944	75183	3.045588	74932	3.045771	75353	3.046607	75032	3.046037	74874	3.046836	75433	2289570.96751	3.045958649	751675
224	3.046519	76055	3.043693	75825	3.045458	76576	3.045607	76063	3.046281	75819	3.046745	75944	3.045859	75339	3.046378	76070	3.045016	75218	3.045748	75829	2310911.986979	3.0457311839	758738
225	3.04422	76164	3.044947	76223	3.045453	76364	3.044863	76634	3.046936	76573	3.04508	76575	3.046238	76884	3.045786	77119	3.045426	76806	3.045874	76558	2332535.946597	3.0454836749	765900
226	3.044719	76948	3.046381	77596	3.04696	77214	3.046431	77169	3.044835	77351	3.04586	77519	3.046524	77143	3.04368	77061	3.044522	77108	3.047768	77605	2353509.13782	3.0457700233	772714
227	3.04617	77669	3.046124	78050	3.046722	77779	3.045457	78161	3.045255	78908	3.045708	78258	3.043764	77758	3.045754	77611	3.047241	77919	3.045419	78799	2378470.867215	3.0457604278	780912
228	3.046312	77971	3.046675	78929	3.046871	79026	3.046211	78985	3.046114	78696	3.046355	78978	3.046259	78752	3.045111	78318	3.045592	78500	3.046692	78686	2396890.99082	3.0462202539	786841
229	3.045981	79750	3.047361	78947	3.043978	79154	3.045675	79934	3.046178	79086	3.044942	79702	3.045769	79136	3.046514	79051	3.045507	79351	3.045463	80043	2418782.988935	3.045735448	794154
230	3.044579	79948	3.045525	79451	3.044586	80294	3.045743	79968	3.045776	80020	3.045493	79991	3.046284	79876	3.046571	80179	3.047741	79848	3.046041	79494	2433831.002873	3.0458333421	799069
231	3.045659	80422	3.045241	80237	3.045159	80404	3.045344	80451	3.045308	79942	3.046344	80269	3.04559	80413	3.04535	80353	3.045204	80524	3.04596	80744	2447860.961623	3.0455160833	803759
232	3.046108	80701	3.044495	81650	3.044976	81088	3.045143	80809	3.045435	80709	3.046192	80664	3.045669	80733	3.045124	81220	3.046491	81456	3.045792	81215	2467634.932769	3.0455416976	810245
233	3.044926	81423	3.045901	81675	3.045237	81615	3.044784	81949	3.044201	81469	3.046465	81179	3.045468	81750	3.046114	81342	3.045899	81288	3.045146	81558	2482767.058516	3.0454132467	815248
234	3.044729	81915	3.04541	82140	3.045579	81661	3.045064	81684	3.04617	82066	3.045188	81947	3.044223	82016	3.04408	81625	3.046977	81976	3.04485	81717	2493271.013756	3.0452276634	818747
235	3.04573	82156	3.046768	82406	3.046794	82276	3.043802	82211	3.044491	82398	3.044796	82351	3.045671	81825	3.044865	82002	3.044596	82316	3.046175	82469	2504541.971584	3.0453690636	822410
236	3.045666	82797	3.044491	83095	3.043604	82929	3.044309	82805	3.044222	82697	3.0473	82959	3.046211	82880	3.04443	82534	3.044735	82486	3.045138	82613	2520644.967846	3.0450111052	827795
237	3.045254	82667	3.045102	82989	3.045135	82996	3.045045	82540	3.045368	83054	3.044504	82645	3.046795	83321	3.045361	83353	3.04734	82869	3.046628	82976	2526096.053024	3.0456542036	829410
238	3.042932	83458	3.046302	83538	3.044545	83286	3.044977	83510	3.045385	83397	3.046592	83447	3.045754	83402	3.044927	83023	3.044292	83197	3.04569	82907	2537103.866724	3.0451397583	833165
239	3.045646	83512	3.045192	83753	3.045798	83869	3.044154	83368	3.044648	83564	3.045662	83702	3.044217	83272	3.045059	83136	3.044209	83219	3.046193	83065	2540996.097022	3.0450783705	834460
240	3.045677	83872	3.04496	83764	3.045185	84275	3.043268	84265	3.04522	83878	3.045532	83523	3.045427	83738	3.044891	83937	3.045548	83934	3.044451	83666	2554316.972266	3.045015059	838852
241	3.045197	84098	3.045839	83816	3.045084	84242	3.045241	83995	3.044878	83672	3.046567	83943	3.045376	84120	3.044825	84461	3.046392	84324	3.04494	83978	2560140.932523	3.0454338642	840649
242	3.045482	84297	3.043333	84185	3.044805	84143	3.044517	84731	3.045381	84441	3.044802	83634	3.044918	84175	3.044941	84510	3.044443	84761	3.045856	84023	2566501.897661	3.0448474287	842900
243	3.043896	84199	3.044196	83808	3.046187	84353	3.045107	84288	3.045023	84423	3.044426	84118	3.045136	84455	3.046075	84167	3.044777	84508	3.044619	84314	2565770.947983	3.0449447719	842633
244	3.044274	84541	3.044741	84642	3.045462	84466	3.045582	84594	3.045245	84208	3.045298	84552	3.045272	84909	3.046915	84408	3.045103	84363	3.045355	84687	2574425.925254	3.045324444	845370
245	3.044909	84215	3.04546	84514	3.045224	84403	3.045378	84909	3.045511	85101	3.045657	84894	3.04443	83884	3.044603	84702	3.044922	84569	3.045631	84417	2575023.066889	3.0451734928	845608
246	3.04588	84176	3.044606	84698	3.043759	84508	3.045515	83489	3.043798	84113	3.045748	84682	3.046134	84298	3.044626	84839	3.045796	83850	3.044075	84969	2568822.067006	3.0449917937	843622
247	3.043733	84902	3.044385	84286	3.043976	83933	3.043763	84570	3.045138	84828	3.045568	84073	3.045192	84218	3.043746	84351	3.046278	84663	3.045251	84927	2572016.197215	3.0447033472	844751
248	3.044796	84450	3.0455	84549	3.045293	84495	3.045204	84151	3.045144	84839	3.04532	84621	3.046204	84538	3.045354	84205	3.044523	84227	3.045776	85132	2573919.05955	3.0453120473	845207
249	3.04442	84308	3.044968	84704	3.045721	84338	3.04407	84548	3.044387	83966	3.044894	84422	3.044817	84343	3.044688	84072	3.045611	84190	3.04505	84351	2567556.031407	3.0448626034	843242
250	3.043634	84360	3.043501	84204	3.045753	84016	3.046034	84198	3.043557	84281	3.044311	84335	3.045055	84252	3.044665	84495	3.045489	83955	3.04617	84145	2564468.819606	3.044815937	842241
251	3.04364	84143	3.043854	84370	3.044806	84073	3.045635	83663	3.045691	83540	3.045077	84123	3.045439	84201	3.045824	83842	3.044904	83756	3.045355	83805	2556343.8772	3.0450210326	839516
252	3.044294	83442	3.044839	84346	3.045184	84122	3.044508	84209	3.044982	83855	3.044637	84167	3.044429	84180	3.043722	84306	3.046007	84139	3.044588	83902	2559597.906352	3.0447190881	840668
253	3.045598	84104	3.044012	83704	3.045399	83989	3.044486	83757	3.046293	83425	3.045249	83472	3.044865	83294	3.04439	84163	3.044931	83906	3.043707	84059	2551232.931285	3.044892163	837873
254	3.04463	83420	3.044021	83755	3.045179	83535	3.045669	83470	3.043452	83679	3.045361	83221	3.044518	84056	3.045699	83744	3.044941	83732	3.044378	82946	2544094.039803	3.0447844911	835558
255	3.045618	83191	3.04465	83113	3.043815	83145	3.044225	83369	3.044688	83177	3.0447	83200	3.044623	83029	3.044118	82846	3.04465	82687	3.045434	83528	2530974.037061	3.0446526006	831285
256	3.044486	82610	3.045812	83123	3.044553	82172	3.04484	83251	3.044257	82473	3.045621	82505	3.045188	82455	3.043927	82933	3.046001	82867	3.043991	82903	2518994.896629	3.0448679506	827292
257	3.044654	82545	3.045102	82103	3.044982	82478	3.044848	82323	3.043855	82248	3.045114	82281	3.044775	82345	3.044128	82148	3.045335	82077	3.044631	82319	2505417.996713	3.044742342	822867
258	3.043789	81733	3.043334	81944	3.043562	81769	3.045009	82295	3.042723	82391	3.043378	82115	3.046334	82208	3.044048	81660	3.044309	82601	3.045544	82096	2498718.912714	3.0442036821	820812
259	3.043908	81375	3.044456	81001	3.044774	81341	3.043908	82058	3.045774	81290	3.045268	81028	3.045279	81429	3.043925	81593	3.045843	81191	3.044476	81302	2477240.925499	3.0447597928	813608
260	3.044557	80886	3.043735	81079	3.045054	80970	3.044462	81552	3.044625	80918	3.044369	80754	3.043857	81058	3.045142	81697	3.044213	81062	3.043692	80999	2468908.884141	3.0443711386	810975
261	3.044409	80434	3.044461	79913	3.044515	80153	3.043981	80625	3.044861	80470	3.043969	80579	3.043447	80535	3.043986	80435	3.043603	81027	3.044285	80636	2449953.930636	3.0441508717	804807
262	3.044679	79971	3.043264	80159	3.044581	79362	3.044311	80025	3.044169	80010	3.044351	79750	3.045464	79888	3.045158	80052	3.043804	79673	3.044639	80221	2432846.999881	3.0444418859	799111
263	3.043227	79349	3.043388	78846	3.04456	79264	3.046258	79424	3.043939	79564	3.045111	79359	3.044006	80193	3.045242	79682	3.044369	79695	3.044161	79641	2420370.875006	3.0444265657	795017
264	3.043178	79299	3.044147	79054	3.04511	78718	3.044911	79067	3.044149	79005	3.044461	78428	3.044344	78748	3.043716	78759	3.043808	79210	3.044145	78604	2401541.930246	3.0441960753	788892
265	3.043895	78574	3.044127	78455	3.044099	78506	3.044845	78538	3.044699	78302	3.044524	78160	3.043089	78047	3.044133	78127	3.045583	78209	3.044902	78371	2384637.04072	3.0443897983	783289
266	3.04371	77968	3.042968	77500	3.04532	77803	3.044306	77957	3.043338	77876	3.044539	77977	3.045086	77673	3.043194	77951	3.042664	77724	3.044257	77864	2369076.027929	3.0439385012	778293
267	3.044505	77183	3.044019	76762	3.044613	76391	3.045181	77090	3.043262	76649	3.044833	76640	3.044608	76691	3.044978	77505	3.04254	77245	3.044379	77243	2342275.062439	3.0442917946	769399
268	3.045067	76064	3.044486	76586	3.044527	76246	3.044379	76094	3.044746	76006	3.045233	76382	3.043634	76409	3.044561	76502	3.044832	76351	3.043925	76608	2323737.924194	3.0445385041	763248
269	3.043608	74986	3.043803	75748	3.043029	75647	3.043556	75718	3.045026	75467	3.042592	75695	3.04383	75519	3.044152	75761	3.044826	75515	3.044391	75331	2299307.996938	3.0438808147	755387
270	3.04329	74659	3.044123	74723	3.042822	75358	3.044775	74752	3.044895	75041	3.043503	74500	3.043634	75400	3.044245	74426	3.044363	74792	3.043791	74421	2277088.880787	3.0439434717	748072
271	3.045625	74258	3.044827	73929	3.043594	74069	3.04473	74045	3.043529	74135	3.044319	74145	3.045334	74050	3.044983	73916	3.044299	73410	3.044105	74210	2253464.055807	3.0445346196	740167
272	3.043402	72946	3.044365	73076	3.044292	73128	3.043499	73128	3.044115	73104	3.04379	73395	3.041532	73244	3.044749	72896	3.044983	73005	3.044403	73599	2226685.942514	3.0439125364	731521
273	3.04207	72331	3.044031	72312	3.043554	72002	3.043181	72301	3.044082	72025	3.043295	72895	3.044202	72169	3.04432	72427	3.043719	71936	3.044364	72537	2200383.914736	3.0436815409	722935
274	3.043824	71331	3.043098	71721	3.04253	71173	3.045009	71986	3.044503	71231	3.044376	71706	3.044247	71620	3.043917	71316	3.043355	71688	3.044151	71573	2177440.07329	3.0439019959	715345
275	3.044174	70516	3.043647	70749	3.043235	70638	3.04309	70550	3.0432	70417	3.044589	70803	3.044339	70435	3.043257	70856	3.043981	70804	3.043908	70580	2149941.131005	3.0437420804	706348
276	3.044042	69433	3.044439	69578	3.042784	69793	3.04448	69402	3.043564	69920	3.041812	69812	3.043567	69387	3.043619	69443	3.044765	69295	3.044985	69579	2117397.96346	3.0438040881	695642
277	3.044743	68837	3.043377	69046	3.043981	69030	3.045075	68863	3.043864	68644	3.043886	68587	3.043634	68822	3.043148	68531	3.044355	68764	3.043927	68773	2093957.973413	3.043999281	687897
278	3.044379	68343	3.04366	67613	3.044194	67724	3.043034	67970	3.044144	67461	3.043564	68129	3.044113	67894	3.04292	67847	3.043579	67533	3.045726	68123	2065724.97732	3.0439321424	678637
279	3.043681	67055	3.041612	67456	3.043353	67170	3.043149	67046	3.043898	67247	3.043819	67117	3.043764	66676	3.043984	67206	3.044906	67318	3.04397	67433	2044468.014306	3.0436131719	671724
280	3.04427	66027	3.043915	66105	3.041159	65720	3.044139	66336	3.042979	65381	3.043905	66189	3.043487	66204	3.043286	66141	3.04322	66104	3.044397	66288	2010202.024483	3.0434780346	660495
281	3.043486	65286	3.042705	64817	3.04363	65231	3.043672	65466	3.044165	65527	3.044306	65161	3.04274	65208	3.043516	65056	3.043347	65403	3.043379	65193	1985418.117688	3.0434953701	652348
282	3.044399	64190	3.044522	64125	3.043026	64287	3.042907	64069	3.042507	64248	3.044554	64214	3.043355	64099	3.044183	63826	3.042841	64354	3.044768	64086	1952530.974462	3.0437054745	641498
283	3.044331	63139	3.042292	63275	3.043303	63483	3.042274	63088	3.042573	63209	3.04244	63430	3.042779	63115	3.043979	62666	3.043353	62995	3.043681	62888	1921072.011289	3.0430992056	631288
284	3.043518	61929	3.041756	62027	3.044608	61939	3.044981	62382	3.043261	62042	3.043218	62566	3.045073	61922	3.04352	62018	3.04315	62063	3.043879	62330	1890799.011824	3.0436964348	621218
285	3.041872	61211	3.04373	60942	3.042925	61316	3.043978	61076	3.042842	61762	3.043893	60989	3.043495	61111	3.044393	60595	3.044011	61008	3.043884	61321	1860586.058693	3.043500262	611331
286	3.044131	60728	3.04365	60275	3.044401	60111	3.04381	59872	3.043166	60256	3.043966	60023	3.042439	60063	3.044607	60484	3.044279	60186	3.043707	59990	1832340.935932	3.0438163816	601988
287	3.043087	59298	3.043329	58552	3.043416	58895	3.04349	59600	3.041945	59339	3.044653	58944	3.043022	59226	3.044348	59168	3.043846	59093	3.04452	59075	1799324.976755	3.0435646353	591190
288	3.043916	58065	3.042646	58223	3.042988	58156	3.04329	58512	3.043151	58330	3.042965	58327	3.042669	57935	3.041516	58195	3.043458	57918	3.042049	57885	1769566.031535	3.042865107	581546
289	3.046156	57501	3.04409	56906	3.042301	57564	3.042038	57305	3.043428	57037	3.042571	57340	3.042152	57506	3.044747	57144	3.045146	57325	3.044143	56906	1742608.039514	3.0436760778	572534
290	3.041583	55912	3.042999	56024	3.04474	55767	3.041188	56108	3.043244	55823	3.042852	55727	3.042876	55976	3.043985	56065	3.042869	56218	3.042539	56090	1703134.047725	3.0428865801	559710
291	3.042685	54891	3.042594	55148	3.043993	55122	3.042774	54729	3.041845	55037	3.04346	55476	3.043007	55224	3.043733	55038	3.043137	55104	3.042838	54928	1675774.989198	3.0430072966	550697
292	3.044017	54047	3.044205	53930	3.043867	53799	3.044848	53871	3.042319	53782	3.044702	53912	3.042689	54019	3.042332	53860	3.042568	54078	3.043387	54025	1641425.938062	3.0434933019	539323
293	3.043025	53341	3.044112	53138	3.04344	52900	3.043739	52859	3.042874	53389	3.042538	53012	3.043887	52795	3.042598	53289	3.042505	53052	3.042215	52967	1615097.016376	3.0430925315	530742
294	3.043826	52161	3.041562	51393	3.043643	51761	3.044322	51712	3.042398	51913	3.043187	52076	3.043521	51354	3.044009	51785	3.041889	52305	3.043292	51626	1576620.982461	3.0431646145	518086
295	3.04437	51026	3.042428	51075	3.043454	50835	3.043046	50969	3.043528	50657	3.043884	50839	3.043013	51124	3.042105	50469	3.042626	51049	3.042247	50655	1548004.076272	3.0430708913	508698
296	3.041564	49707	3.042935	49843	3.043347	49600	3.043215	49636	3.042078	49670	3.04113	49647	3.042408	49873	3.042345	49664	3.042238	49789	3.044418	49619	1512302.058051	3.0425674342	497048
297	3.042916	48746	3.043666	48344	3.042566	48208	3.041171	48796	3.041693	48354	3.043383	48959	3.041988	48657	3.042953	48797	3.042955	48888	3.043011	48523	1479545.980353	3.0426304216	486272
298	3.042561	47790	3.043722	47665	3.042137	47559	3.040244	47187	3.042148	47808	3.041613	47797	3.044622	47689	3.043193	47693	3.043906	47921	3.041865	47677	1450670.974014	3.0426039649	476786
299	3.042085	46834	3.043207	46335	3.042822	46939	3.042483	46489	3.044746	46507	3.044315	46666	3.043416	46895	3.042572	46815	3.042793	46199	3.044937	46576	1418971.006311	3.0433368142	466255
300	3.042062	45694	3.043164	45339	3.042397	45805	3.043087	45605	3.044113	45655	3.041568	45444	3.041701	45515	3.043838	45737	3.043521	45840	3.043257	45889	1389141.028785	3.0428719446	456523
301	3.044138	44723	3.043936	44451	3.042263	44649	3.040944	44500	3.042383	44641	3.043031	44689	3.042535	44998	3.042572	44278	3.043328	44567	3.04323	44552	1357250.998341	3.0428361933	446048
302	3.041549	43202	3.041257	43726	3.041192	43771	3.040904	43517	3.042749	43674	3.042762	43567	3.042879	43658	3.043102	43687	3.044823	43348	3.040847	43430	1325124.05083	3.0422059113	435580
303	3.043198	42294	3.042162	42669	3.042345	42791	3.041219	42626	3.041412	42500	3.04413	42465	3.042887	42460	3.043037	42545	3.044627	42799	3.040897	42913	1296331.998148	3.0425900412	426062
304	3.041697	41250	3.044007	41698	3.041663	41428	3.043598	41630	3.042111	41628	3.042863	41481	3.043217	41303	3.041982	41423	3.040762	41656	3.041626	41464	1262457.975924	3.0423533198	414961
305	3.041653	40453	3.041705	40331	3.041688	40491	3.042908	40412	3.042389	40789	3.042726	40584	3.043903	40544	3.041848	40289	3.042912	40758	3.041741	40847	1233665.9962	3.0423479184	405498
306	3.041894	39767	3.042766	39611	3.044174	39616	3.040014	39261	3.042288	39467	3.0414	39734	3.043154	39533	3.041752	39639	3.041947	39669	3.042488	39870	1205214.964371	3.0421891888	396167
307	3.042132	38688	3.041281	38371	3.042489	38645	3.043839	38619	3.043192	38549	3.042267	38470	3.042082	38401	3.042982	38458	3.042354	38650	3.043002	38649	1172907.980747	3.0425628554	385500
308	3.040903	37821	3.041679	37141	3.04171	37497	3.04187	37378	3.042706	37419	3.041388	37668	3.042735	37557	3.041052	37903	3.043779	37438	3.041823	37228	1140888.005027	3.0419624184	375050
309	3.041969	36479	3.043345	36521	3.043464	36628	3.042758	36625	3.041229	36746	3.042057	36498	3.042586	36444	3.042384	36570	3.042853	36567	3.040637	36937	1113536.999842	3.0423261337	366015
310	3.043923	35904	3.04031	35773	3.041979	35637	3.043636	35590	3.041872	35441	3.041807	35879	3.043779	35816	3.043136	35655	3.043595	35417	3.043495	35774	1085916.007779	3.0427531699	356886
311	3.042376	34642	3.04133	34648	3.043705	35076	3.041488	34733	3.044243	34582	3.042657	34484	3.04368	34753	3.044615	34742	3.042002	34498	3.04389	34313	1054310.993866	3.0429992521	346471
312	3.04276	33606	3.042407	33721	3.04278	33754	3.039688	33562	3.043071	33874	3.0404	33663	3.042614	33698	3.042195	33772	3.043491	33800	3.043282	33640	1025518.994429	3.0422705937	337090
313	3.038392	32767	3.041085	32907	3.041914	33044	3.039651	32862	3.040459	32675	3.043296	32936	3.044848	32889	3.043828	32901	3.04313	32831	3.040718	32909	999881.96761	3.0417343815	328721
314	3.043299	32102	3.042072	31993	3.041084	32446	3.042325	31707	3.044005	31701	3.04287	32097	3.043175	31662	3.044132	31859	3.042475	31595	3.044148	32278	972042.020135	3.0429564868	319440
315	3.042666	30891	3.043722	30877	3.043718	31177	3.041028	31174	3.042453	30669	3.043541	31143	3.043628	31264	3.041066	31145	3.042331	30899	3.041496	30846	943453.948525	3.0425655821	310085
316	3.04145	30326	3.041043	30261	3.041393	30029	3.041154	30155	3.044304	30020	3.041827	30124	3.041954	30152	3.042504	30021	3.042226	30266	3.043369	29860	916329.026866	3.0421196454	301214
317	3.043016	29245	3.042726	29373	3.043154	29105	3.040001	28974	3.042164	29172	3.040912	29356	3.040045	29417	3.042289	28991	3.041568	29253	3.042261	29578	889620.989468	3.0418136573	292464
318	3.040677	28247	3.041186	28893	3.041317	28608	3.043627	28675	3.04163	28633	3.041176	28803	3.043785	28617	3.042952	28311	3.042133	28576	3.040437	28439	869378.965264	3.0418925174	285802
319	3.045146	27555	3.040635	27513	3.040118	27718	3.041424	27496	3.043239	27776	3.043386	27705	3.040228	27593	3.042919	27424	3.042243	27555	3.041036	27634	839508.005956	3.0420373519	275969
320	3.042838	27032	3.042478	26955	3.042785	27042	3.041364	26569	3.044641	26747	3.042079	26783	3.04	26800	3.042544	26608	3.042205	26727	3.040973	26798	815493.016317	3.04219195	268061
321	3.042079	25999	3.042363	25895	3.042133	26084	3.04185	25950	3.043183	26052	3.041454	25860	3.041799	26388	3.041891	25948	3.042547	25713	3.041409	26081	790846.989254	3.0420701975	259970
322	3.040334	24942	3.042311	25076	3.040733	25090	3.041032	25127	3.040022	25136	3.039848	25271	3.042247	25280	3.042337	24872	3.042395	25050	3.039879	25226	763531.987526	3.0411119908	251070
